time_decimal,value
2002.3479452054796,376.49
2002.3506849315067,375.15
2002.3534246575343,374.9
2002.358904109589,374.8
2002.3616438356164,375.08
2002.364383561644,375.58
2002.3671232876711,375.04
2002.3698630136987,375.16
2002.372602739726,375.75
2002.3780821917808,376.19
2002.380821917808,375.27
2002.383561643836,376.1
2002.386301369863,376.26
2002.3890410958904,376.31
2002.3917808219176,376.29
2002.3945205479447,376.25
2002.3972602739725,376.09
2002.4,376.75
2002.4027397260277,376.28
2002.4054794520548,376.31
2002.4082191780824,376.37
2002.4109589041093,376.69
2002.4136986301369,376.39
2002.4164383561645,376.11
2002.419178082192,375.84
2002.4219178082192,375.84
2002.4246575342463,376.15
2002.427397260274,376.3
2002.4301369863012,376.17
2002.4328767123288,376.08
2002.435616438356,375.81
2002.4383561643835,375.82
2002.441095890411,375.4
2002.4438356164385,375.63
2002.4465753424656,375.75
2002.4493150684928,375.6
2002.4520547945208,375.32
2002.454794520548,375.53
2002.4575342465755,375.68
2002.4602739726024,375.17
2002.4630136986304,375.37
2002.4657534246576,375.23
2002.47397260274,376.41
2002.4767123287672,376.69
2002.4794520547944,376.54
2002.482191780822,375.12
2002.4849315068493,374.86
2002.487671232877,375.03
2002.490410958904,374.94
2002.493150684932,375.0
2002.495890410959,374.73
2002.4986301369863,375.33
2002.5013698630137,374.74
2002.504109589041,374.96
2002.5068493150684,375.03
2002.509589041096,375.11
2002.5123287671236,374.94
2002.5150684931507,375.13
2002.517808219178,374.71
2002.5205479452052,374.11
2002.5232876712328,374.24
2002.5260273972603,374.61
2002.528767123288,374.7
2002.5369863013696,374.12
2002.5424657534247,374.04
2002.545205479452,374.02
2002.5479452054797,374.17
2002.5506849315068,374.11
2002.5534246575344,374.01
2002.5561643835615,374.02
2002.558904109589,373.81
2002.5671232876712,371.58
2002.572602739726,372.75
2002.5753424657532,373.65
2002.5780821917808,373.46
2002.580821917808,373.68
2002.5835616438355,374.12
2002.5863013698631,373.31
2002.5890410958905,373.62
2002.5917808219176,373.11
2002.5945205479447,372.7
2002.5972602739728,372.36
2002.6027397260275,371.92
2002.6054794520549,372.79
2002.6082191780824,372.81
2002.613698630137,371.89
2002.6164383561645,371.98
2002.619178082192,371.97
2002.6219178082192,372.63
2002.6246575342464,370.63
2002.627397260274,370.73
2002.6301369863013,372.19
2002.6328767123289,372.25
2002.635616438356,372.04
2002.638356164384,371.53
2002.641095890411,370.72
2002.6438356164383,371.06
2002.6465753424657,371.57
2002.6493150684933,371.91
2002.654794520548,370.57
2002.6575342465756,369.95
2002.660273972603,370.82
2002.66301369863,371.82
2002.6657534246576,370.61
2002.668493150685,369.8
2002.6712328767123,369.6
2002.6794520547944,371.4
2002.682191780822,370.75
2002.6876712328767,371.62
2002.690410958904,372.11
2002.695890410959,371.88
2002.6986301369864,371.49
2002.7013698630135,371.95
2002.7068493150684,372.18
2002.709589041096,370.29
2002.7123287671236,370.73
2002.7150684931507,370.79
2002.717808219178,371.06
2002.7205479452052,371.0
2002.7232876712328,370.46
2002.731506849315,370.47
2002.7342465753425,370.56
2002.7369863013696,370.87
2002.7397260273967,371.01
2002.7424657534248,370.52
2002.745205479452,369.55
2002.7479452054797,369.95
2002.7506849315068,369.86
2002.7534246575344,369.97
2002.7561643835616,369.84
2002.758904109589,370.66
2002.7616438356165,370.18
2002.764383561644,369.66
2002.7671232876712,369.87
2002.7698630136983,369.96
2002.772602739726,370.07
2002.7753424657533,370.33
2002.7780821917809,370.47
2002.780821917808,371.72
2002.783561643836,370.83
2002.786301369863,370.87
2002.7890410958903,371.13
2002.7917808219177,371.86
2002.7945205479448,371.77
2002.7972602739728,371.71
2002.8,371.65
2002.8027397260275,371.34
2002.805479452055,371.19
2002.8082191780825,370.7
2002.8109589041096,370.33
2002.813698630137,370.45
2002.8164383561643,370.45
2002.819178082192,370.27
2002.8219178082195,371.04
2002.8246575342464,371.4
2002.827397260274,371.76
2002.830136986301,371.38
2002.8328767123287,371.37
2002.835616438356,371.43
2002.838356164384,371.99
2002.841095890411,372.89
2002.8438356164384,372.85
2002.8465753424657,371.87
2002.849315068493,371.76
2002.8520547945209,371.88
2002.854794520548,371.77
2002.8575342465756,372.11
2002.8602739726027,371.84
2002.86301369863,371.94
2002.8657534246572,372.14
2002.868493150685,372.21
2002.8712328767124,372.07
2002.87397260274,371.97
2002.876712328767,372.21
2002.8794520547945,373.77
2002.8821917808216,372.9
2002.8849315068492,372.98
2002.8876712328768,373.01
2002.890410958904,372.56
2002.8931506849317,372.92
2002.8958904109588,373.06
2002.9013698630135,372.82
2002.904109589041,372.94
2002.9068493150685,373.03
2002.909589041096,372.83
2002.9123287671232,372.99
2002.9150684931508,372.7
2002.917808219178,372.81
2002.9205479452053,373.49
2002.9232876712329,373.59
2002.92602739726,373.05
2002.928767123288,373.2
2002.9315068493152,373.74
2002.9342465753425,374.28
2002.9369863013696,373.03
2002.9397260273968,373.69
2002.9424657534248,374.17
2002.945205479452,373.68
2002.9479452054795,373.94
2002.9506849315069,373.62
2002.9534246575345,373.62
2002.9561643835616,374.08
2002.958904109589,373.71
2002.9616438356163,373.86
2002.964383561644,373.63
2002.9671232876717,373.83
2002.9698630136984,373.56
2002.972602739726,374.66
2002.975342465753,374.82
2002.978082191781,375.66
2002.9808219178085,374.36
2002.983561643836,374.02
2002.986301369863,374.22
2002.9890410958903,374.86
2002.9917808219177,374.7
2002.9945205479453,375.14
2002.9972602739729,375.59
2003.0,375.62
2003.0027397260276,374.22
2003.0054794520547,374.34
2003.0082191780823,374.52
2003.0109589041097,374.4
2003.013698630137,375.66
2003.0164383561644,375.11
2003.019178082192,374.06
2003.021917808219,374.53
2003.024657534247,374.39
2003.027397260274,374.98
2003.0301369863012,374.99
2003.0328767123287,374.94
2003.035616438356,374.97
2003.0383561643837,374.67
2003.041095890411,376.37
2003.0438356164384,375.27
2003.0465753424655,375.24
2003.049315068493,374.82
2003.0520547945205,374.81
2003.0575342465756,375.84
2003.0602739726028,375.27
2003.06301369863,375.08
2003.0657534246573,374.81
2003.0684931506848,375.18
2003.0712328767124,375.77
2003.07397260274,375.02
2003.0767123287671,375.46
2003.0794520547945,375.14
2003.0821917808216,376.36
2003.0849315068488,375.44
2003.0876712328768,375.66
2003.090410958904,375.4
2003.0931506849315,375.24
2003.0958904109589,375.19
2003.0986301369865,374.9
2003.1013698630136,375.34
2003.1041095890407,375.73
2003.1068493150683,375.5
2003.109589041096,374.93
2003.1123287671232,375.2
2003.1150684931504,374.99
2003.1178082191784,375.13
2003.120547945205,375.12
2003.123287671233,376.2
2003.1260273972605,376.57
2003.128767123288,376.44
2003.131506849315,376.83
2003.1342465753423,376.58
2003.13698630137,376.56
2003.1397260273973,376.41
2003.1424657534249,376.57
2003.145205479452,376.71
2003.1479452054796,377.48
2003.1534246575343,375.79
2003.1561643835616,375.7
2003.158904109589,375.35
2003.1616438356164,376.16
2003.164383561644,376.13
2003.1671232876715,376.31
2003.169863013699,377.57
2003.172602739726,376.73
2003.1753424657531,376.05
2003.1780821917807,376.25
2003.1808219178083,376.36
2003.183561643836,376.06
2003.186301369863,376.45
2003.1890410958904,377.98
2003.1917808219175,377.66
2003.194520547945,375.64
2003.1972602739727,375.51
2003.2027397260276,375.43
2003.2054794520548,376.35
2003.208219178082,375.81
2003.2109589041097,376.47
2003.213698630137,376.67
2003.2219178082191,376.62
2003.2246575342465,376.86
2003.227397260274,377.26
2003.2301369863012,377.31
2003.2328767123288,377.5
2003.235616438356,377.14
2003.2383561643835,377.59
2003.2410958904109,377.11
2003.2438356164384,376.61
2003.2465753424656,376.41
2003.2493150684927,376.71
2003.2520547945203,377.66
2003.254794520548,377.35
2003.2575342465752,377.39
2003.2602739726028,377.05
2003.2630136986304,376.68
2003.2657534246573,377.28
2003.268493150685,377.39
2003.271232876712,377.64
2003.27397260274,377.94
2003.2767123287672,377.26
2003.2794520547943,377.41
2003.282191780822,377.91
2003.2849315068493,378.17
2003.295890410959,378.41
2003.2986301369865,378.55
2003.3013698630136,378.28
2003.304109589041,378.47
2003.3068493150688,378.57
2003.309589041096,378.56
2003.3123287671235,378.52
2003.3150684931504,378.83
2003.317808219178,379.14
2003.3205479452056,378.5
2003.323287671233,378.49
2003.3260273972603,379.17
2003.328767123288,379.02
2003.331506849315,378.57
2003.3342465753424,378.79
2003.33698630137,378.53
2003.339726027397,377.69
2003.345205479452,379.46
2003.3479452054796,377.91
2003.3506849315067,377.68
2003.3534246575343,378.25
2003.3561643835617,377.93
2003.358904109589,377.59
2003.3616438356164,377.67
2003.364383561644,377.72
2003.3671232876711,377.72
2003.3698630136987,379.25
2003.372602739726,379.88
2003.3753424657532,380.36
2003.3780821917808,380.18
2003.380821917808,379.29
2003.383561643836,379.79
2003.386301369863,379.47
2003.3890410958904,379.13
2003.3917808219176,379.15
2003.3945205479447,379.08
2003.3972602739725,378.91
2003.4,379.42
2003.4027397260277,379.3
2003.4054794520548,379.24
2003.4082191780824,378.41
2003.4109589041093,378.0
2003.4136986301369,377.8
2003.4164383561645,379.0
2003.419178082192,378.71
2003.4219178082192,378.98
2003.427397260274,378.58
2003.4301369863012,378.49
2003.4383561643835,378.91
2003.4438356164385,378.49
2003.4465753424656,378.78
2003.4493150684928,378.54
2003.4520547945208,378.3
2003.454794520548,378.22
2003.4575342465755,378.22
2003.4602739726024,378.25
2003.4630136986304,378.81
2003.4657534246576,378.36
2003.468493150685,377.93
2003.4712328767123,378.14
2003.4767123287672,378.94
2003.4794520547944,378.7
2003.482191780822,378.56
2003.4849315068493,378.55
2003.487671232877,378.04
2003.490410958904,377.65
2003.493150684932,377.65
2003.495890410959,378.21
2003.4986301369863,378.91
2003.5013698630137,376.85
2003.5068493150684,377.26
2003.509589041096,375.97
2003.5123287671236,377.32
2003.5150684931507,375.9
2003.517808219178,376.31
2003.5205479452052,376.83
2003.5232876712328,377.5
2003.5260273972603,377.33
2003.528767123288,377.25
2003.531506849315,378.44
2003.5342465753424,377.53
2003.5369863013696,376.61
2003.5397260273971,377.22
2003.5424657534247,377.4
2003.5479452054797,376.86
2003.5506849315068,377.1
2003.5534246575344,376.7
2003.5561643835615,376.85
2003.558904109589,376.2
2003.5616438356165,376.07
2003.564383561644,376.19
2003.5671232876712,376.34
2003.5698630136983,376.31
2003.572602739726,376.49
2003.5753424657532,376.41
2003.5780821917808,374.53
2003.580821917808,376.24
2003.5835616438355,376.25
2003.5890410958905,375.67
2003.5917808219176,375.46
2003.5945205479447,375.53
2003.5972602739728,375.36
2003.6,374.53
2003.6027397260275,374.16
2003.6054794520549,374.08
2003.6082191780824,375.55
2003.6109589041096,375.51
2003.613698630137,375.11
2003.6164383561645,374.96
2003.619178082192,374.7
2003.6219178082192,374.42
2003.627397260274,373.11
2003.6301369863013,373.54
2003.6328767123289,374.46
2003.635616438356,374.1
2003.638356164384,374.14
2003.641095890411,375.02
2003.654794520548,373.76
2003.6575342465756,373.46
2003.67397260274,373.61
2003.676712328767,372.76
2003.6794520547944,373.75
2003.682191780822,373.81
2003.6849315068491,373.63
2003.6876712328767,373.61
2003.690410958904,373.66
2003.6931506849317,372.7
2003.695890410959,373.02
2003.6986301369864,372.68
2003.7013698630135,372.94
2003.704109589041,373.1
2003.7068493150684,372.78
2003.709589041096,372.93
2003.7123287671236,373.3
2003.717808219178,373.24
2003.7205479452052,373.31
2003.7232876712328,373.29
2003.72602739726,373.53
2003.728767123288,373.81
2003.731506849315,373.68
2003.7342465753425,373.46
2003.7397260273967,373.46
2003.7424657534248,373.31
2003.745205479452,373.39
2003.7479452054797,373.6
2003.7506849315068,373.68
2003.7534246575344,373.23
2003.7561643835616,373.45
2003.758904109589,373.3
2003.7616438356165,373.44
2003.764383561644,373.06
2003.7671232876712,373.07
2003.7698630136983,372.93
2003.772602739726,372.6
2003.7753424657533,373.21
2003.7780821917809,373.14
2003.780821917808,373.33
2003.783561643836,373.23
2003.786301369863,372.4
2003.7890410958903,372.79
2003.7917808219177,372.85
2003.7945205479448,372.94
2003.7972602739728,372.86
2003.8027397260275,373.54
2003.805479452055,373.6
2003.8082191780825,373.93
2003.8109589041096,374.03
2003.813698630137,373.64
2003.8164383561643,373.47
2003.819178082192,373.67
2003.8219178082195,373.47
2003.8246575342464,373.51
2003.827397260274,373.55
2003.830136986301,373.72
2003.841095890411,374.92
2003.8465753424657,373.83
2003.849315068493,373.84
2003.8520547945209,373.95
2003.854794520548,373.94
2003.8575342465756,374.21
2003.8602739726027,374.15
2003.86301369863,375.21
2003.8657534246572,375.38
2003.868493150685,374.73
2003.8712328767124,375.25
2003.87397260274,374.45
2003.876712328767,375.0
2003.8794520547945,374.76
2003.8821917808216,374.7
2003.8849315068492,376.0
2003.8876712328768,375.37
2003.890410958904,375.17
2003.8931506849317,375.81
2003.8958904109588,375.8
2003.8986301369864,375.6
2003.9013698630135,375.4
2003.904109589041,375.24
2003.9068493150685,375.22
2003.909589041096,375.08
2003.9123287671232,375.2
2003.9150684931508,375.52
2003.917808219178,375.42
2003.9205479452053,375.56
2003.9232876712329,375.7
2003.92602739726,375.64
2003.928767123288,375.4
2003.9315068493152,375.39
2003.9342465753425,375.66
2003.9369863013696,375.55
2003.9397260273968,375.67
2003.9424657534248,376.24
2003.945205479452,376.38
2003.9479452054795,376.79
2003.9506849315069,377.09
2003.9534246575345,376.04
2003.9561643835616,377.28
2003.958904109589,376.67
2003.9616438356163,376.1
2003.964383561644,376.14
2003.9671232876717,376.23
2003.9698630136984,376.2
2003.972602739726,376.33
2003.978082191781,376.33
2003.983561643836,376.37
2003.9917808219177,376.53
2003.9945205479453,376.48
2003.9972602739729,376.46
2004.0,376.66
2004.002732240437,376.49
2004.0054644808745,376.54
2004.0081967213116,376.55
2004.0109289617487,376.46
2004.0136612021856,376.86
2004.016393442623,376.48
2004.01912568306,376.36
2004.0218579234968,376.43
2004.0245901639344,376.44
2004.0273224043715,376.66
2004.0300546448088,376.42
2004.032786885246,376.78
2004.035519125683,376.65
2004.03825136612,378.44
2004.0409836065571,378.09
2004.0437158469945,376.85
2004.046448087432,376.98
2004.049180327869,377.44
2004.051912568306,376.96
2004.0546448087432,377.11
2004.0573770491803,377.03
2004.0601092896172,377.44
2004.0628415300544,378.02
2004.065573770492,377.64
2004.068306010929,378.37
2004.0737704918035,377.94
2004.0765027322404,378.35
2004.0792349726776,378.11
2004.0819672131147,378.35
2004.084699453552,378.1
2004.0874316939887,378.03
2004.0901639344263,377.96
2004.0928961748637,377.79
2004.0956284153008,378.1
2004.0983606557377,378.26
2004.1010928961748,378.15
2004.103825136612,377.96
2004.1065573770493,377.92
2004.1092896174864,378.06
2004.1120218579235,380.51
2004.114754098361,380.19
2004.1174863387976,377.26
2004.120218579235,378.36
2004.122950819672,378.26
2004.1256830601092,378.01
2004.1284153005463,377.88
2004.131147540984,377.52
2004.1338797814208,377.61
2004.136612021858,377.26
2004.139344262295,377.18
2004.142076502732,377.79
2004.1448087431693,377.77
2004.1475409836064,377.68
2004.150273224044,377.62
2004.1530054644809,377.51
2004.155737704918,377.79
2004.1584699453551,378.37
2004.1612021857925,378.71
2004.1639344262296,378.93
2004.1666666666667,378.64
2004.169398907104,378.34
2004.172131147541,378.09
2004.174863387978,378.49
2004.1775956284152,378.01
2004.1830601092895,378.28
2004.1857923497269,380.1
2004.191256830601,379.62
2004.1939890710385,379.43
2004.1967213114756,378.25
2004.1994535519125,377.98
2004.204918032787,380.55
2004.207650273224,380.25
2004.2103825136608,379.22
2004.2131147540983,379.09
2004.2158469945357,379.34
2004.2185792349728,378.87
2004.22131147541,377.96
2004.224043715847,379.4
2004.226775956284,378.64
2004.229508196721,378.67
2004.2322404371585,378.6
2004.234972677596,378.57
2004.2377049180327,379.16
2004.24043715847,379.61
2004.2431693989072,380.59
2004.2459016393443,381.47
2004.2486338797812,380.36
2004.2513661202183,379.01
2004.254098360656,379.07
2004.2568306010928,379.2
2004.2650273224044,380.61
2004.267759562841,380.54
2004.270491803279,379.92
2004.273224043716,380.75
2004.275956284153,381.12
2004.27868852459,381.21
2004.2814207650276,381.11
2004.2841530054643,380.54
2004.2868852459017,380.66
2004.2896174863388,380.95
2004.292349726776,380.82
2004.295081967213,380.46
2004.2978142076504,380.36
2004.3005464480875,380.28
2004.3032786885249,380.42
2004.311475409836,381.29
2004.3142076502727,381.69
2004.3169398907105,381.15
2004.319672131148,380.44
2004.3224043715848,380.87
2004.3251366120217,380.84
2004.327868852459,380.54
2004.330601092896,380.23
2004.3333333333333,379.74
2004.3360655737704,379.85
2004.3415300546449,381.58
2004.344262295082,381.76
2004.3469945355191,381.28
2004.349726775956,381.19
2004.3524590163931,381.36
2004.3551912568305,381.17
2004.357923497268,380.93
2004.360655737705,380.46
2004.363387978142,380.83
2004.3661202185792,381.08
2004.3688524590164,380.39
2004.3715846994533,380.2
2004.3743169398904,381.18
2004.377049180328,380.95
2004.379781420765,380.11
2004.3825136612024,379.75
2004.3852459016396,379.89
2004.3879781420765,380.93
2004.396174863388,381.2
2004.3989071038247,381.14
2004.4016393442623,381.37
2004.4043715846997,381.21
2004.4071038251368,381.32
2004.4098360655737,380.98
2004.4125683060108,380.28
2004.415300546448,380.91
2004.4180327868853,380.38
2004.4207650273224,379.48
2004.42349726776,379.5
2004.426229508197,379.27
2004.4289617486336,379.91
2004.431693989071,380.27
2004.4344262295083,380.08
2004.4371584699452,380.45
2004.4398907103823,380.35
2004.4453551912568,380.56
2004.448087431694,380.55
2004.4535519125684,380.23
2004.4562841530053,380.23
2004.4726775956285,379.31
2004.4754098360656,379.5
2004.4781420765028,379.64
2004.48087431694,379.78
2004.483606557377,379.52
2004.4918032786888,379.4
2004.4945355191255,379.49
2004.4972677595629,379.38
2004.5,379.13
2004.502732240437,379.18
2004.5054644808745,378.44
2004.5081967213116,378.72
2004.5109289617487,378.46
2004.5218579234968,378.4
2004.5245901639344,378.36
2004.5273224043715,378.55
2004.532786885246,377.53
2004.53825136612,377.75
2004.5409836065571,378.16
2004.5437158469945,378.0
2004.546448087432,376.33
2004.549180327869,377.0
2004.551912568306,376.59
2004.5546448087432,376.58
2004.5573770491803,376.5
2004.5601092896172,377.43
2004.5628415300544,376.92
2004.565573770492,376.36
2004.568306010929,376.39
2004.5737704918035,376.63
2004.5765027322404,377.4
2004.5792349726776,375.84
2004.5874316939887,376.66
2004.5901639344263,377.15
2004.5956284153008,377.2
2004.5983606557377,376.62
2004.6010928961748,376.93
2004.6065573770493,377.18
2004.6092896174864,375.54
2004.6120218579235,376.43
2004.614754098361,376.22
2004.6174863387976,376.17
2004.620218579235,376.08
2004.6256830601092,375.5
2004.631147540984,376.14
2004.636612021858,376.07
2004.639344262295,375.94
2004.642076502732,376.59
2004.672131147541,374.17
2004.6775956284152,374.18
2004.6803278688524,373.75
2004.6857923497269,374.73
2004.688524590164,375.17
2004.691256830601,375.6
2004.6939890710385,374.3
2004.6967213114756,373.85
2004.707650273224,374.32
2004.7103825136608,374.35
2004.7131147540983,374.38
2004.7158469945357,374.62
2004.7185792349728,374.71
2004.72131147541,374.39
2004.7459016393443,374.72
2004.7486338797812,374.47
2004.7513661202183,374.25
2004.754098360656,373.92
2004.7568306010928,373.86
2004.75956284153,374.28
2004.7622950819675,374.48
2004.767759562841,374.25
2004.773224043716,374.32
2004.775956284153,374.18
2004.77868852459,374.42
2004.7814207650276,374.72
2004.7841530054643,374.38
2004.7868852459017,374.34
2004.7896174863388,374.41
2004.792349726776,374.42
2004.795081967213,374.34
2004.7978142076504,374.58
2004.8005464480875,374.8
2004.8032786885249,375.04
2004.8060109289615,375.11
2004.808743169399,374.89
2004.811475409836,374.83
2004.8142076502727,375.09
2004.8169398907105,375.25
2004.819672131148,375.02
2004.8224043715848,375.14
2004.8251366120217,375.25
2004.827868852459,375.33
2004.830601092896,375.46
2004.8333333333333,375.59
2004.8360655737704,375.49
2004.838797814208,375.45
2004.8415300546449,375.25
2004.8469945355191,375.67
2004.849726775956,375.67
2004.8524590163931,375.59
2004.8551912568305,375.5
2004.857923497268,375.79
2004.860655737705,375.65
2004.863387978142,375.64
2004.8661202185792,375.54
2004.8688524590164,375.55
2004.8715846994533,378.56
2004.8743169398904,377.58
2004.877049180328,376.73
2004.879781420765,377.78
2004.8825136612024,376.19
2004.8852459016396,376.46
2004.8879781420765,376.55
2004.8907103825136,377.28
2004.8934426229507,376.87
2004.896174863388,376.96
2004.8989071038247,376.91
2004.9016393442623,376.96
2004.9043715846997,376.74
2004.9071038251368,376.82
2004.9098360655737,376.59
2004.9125683060108,376.72
2004.915300546448,377.16
2004.9180327868853,376.81
2004.9207650273224,377.38
2004.92349726776,377.43
2004.926229508197,377.36
2004.9289617486336,377.47
2004.931693989071,377.65
2004.9344262295083,377.6
2004.9371584699452,377.61
2004.9398907103823,378.35
2004.94262295082,377.97
2004.9453551912568,377.22
2004.948087431694,377.05
2004.950819672131,377.55
2004.9535519125684,377.5
2004.9562841530053,377.48
2004.9590163934429,377.51
2004.96174863388,377.48
2004.964480874317,377.96
2004.967213114754,378.22
2004.9699453551912,378.06
2004.9726775956285,378.04
2004.9754098360656,377.83
2004.9781420765028,377.78
2004.98087431694,377.76
2004.986338797814,377.67
2004.9890710382515,378.17
2004.9918032786888,378.17
2004.9945355191255,377.94
2004.9972677595629,377.85
2005.0,378.14
2005.0027397260276,378.55
2005.0054794520547,378.19
2005.0082191780823,378.57
2005.0109589041097,378.41
2005.013698630137,378.56
2005.0164383561644,377.88
2005.019178082192,378.33
2005.021917808219,378.23
2005.024657534247,378.46
2005.027397260274,378.97
2005.0301369863012,379.0
2005.0328767123287,379.08
2005.035616438356,377.85
2005.0383561643837,378.65
2005.041095890411,378.52
2005.0438356164384,378.36
2005.0465753424655,378.29
2005.049315068493,378.86
2005.0520547945205,378.58
2005.054794520548,378.5
2005.0575342465756,378.52
2005.0602739726028,378.76
2005.06301369863,378.99
2005.0657534246573,378.51
2005.0684931506848,378.81
2005.0712328767124,378.88
2005.07397260274,378.74
2005.0767123287671,378.93
2005.0794520547945,379.74
2005.0821917808216,379.54
2005.0849315068488,379.3
2005.0876712328768,379.49
2005.090410958904,379.45
2005.0931506849315,380.02
2005.0986301369865,379.45
2005.1041095890407,379.44
2005.1068493150683,379.24
2005.109589041096,379.44
2005.1123287671232,379.31
2005.1150684931504,379.52
2005.120547945205,380.32
2005.123287671233,380.65
2005.1260273972605,380.34
2005.131506849315,380.62
2005.1342465753423,378.57
2005.13698630137,379.37
2005.1397260273973,380.13
2005.1424657534249,379.99
2005.145205479452,380.57
2005.1479452054796,380.16
2005.150684931507,380.0
2005.1534246575343,380.17
2005.1561643835616,382.1
2005.158904109589,380.54
2005.164383561644,382.52
2005.169863013699,381.51
2005.172602739726,381.02
2005.1780821917807,380.72
2005.1808219178083,378.69
2005.186301369863,380.4
2005.1890410958904,379.95
2005.1917808219175,381.42
2005.194520547945,381.57
2005.1972602739727,381.97
2005.2,382.33
2005.2027397260276,382.63
2005.2054794520548,380.23
2005.208219178082,380.57
2005.2109589041097,380.93
2005.213698630137,381.68
2005.2164383561644,381.27
2005.219178082192,380.82
2005.2219178082191,380.44
2005.2246575342465,379.57
2005.227397260274,379.47
2005.2301369863012,379.52
2005.2328767123288,379.68
2005.2383561643835,381.51
2005.2410958904109,382.54
2005.2438356164384,382.94
2005.2465753424656,382.79
2005.2493150684927,382.27
2005.2520547945203,381.91
2005.254794520548,382.46
2005.2575342465752,382.29
2005.2602739726028,382.75
2005.2657534246573,383.04
2005.268493150685,382.49
2005.271232876712,382.14
2005.27397260274,383.03
2005.2767123287672,382.42
2005.282191780822,381.79
2005.2849315068493,382.04
2005.290410958904,381.98
2005.293150684932,381.56
2005.295890410959,381.96
2005.2986301369865,382.33
2005.3013698630136,382.72
2005.304109589041,383.24
2005.3068493150688,382.69
2005.309589041096,382.75
2005.3123287671235,381.83
2005.317808219178,382.31
2005.3205479452056,383.19
2005.323287671233,383.26
2005.3260273972603,383.23
2005.328767123288,383.99
2005.331506849315,382.15
2005.3342465753424,381.64
2005.33698630137,381.57
2005.339726027397,381.97
2005.342465753425,382.01
2005.345205479452,381.61
2005.3479452054796,381.73
2005.3506849315067,381.64
2005.3534246575343,380.98
2005.3561643835617,382.2
2005.358904109589,383.08
2005.3616438356164,382.91
2005.364383561644,382.5
2005.3671232876711,382.82
2005.3698630136987,383.2
2005.372602739726,382.77
2005.3753424657532,382.37
2005.3780821917808,382.58
2005.380821917808,383.06
2005.383561643836,382.92
2005.386301369863,383.47
2005.3890410958904,383.48
2005.3917808219176,383.15
2005.3945205479447,383.25
2005.3972602739725,383.13
2005.4,383.05
2005.4027397260277,382.88
2005.4054794520548,383.11
2005.4082191780824,383.5
2005.4109589041093,383.05
2005.4136986301369,383.04
2005.4164383561645,383.07
2005.419178082192,382.45
2005.4219178082192,382.65
2005.4246575342463,383.19
2005.427397260274,382.67
2005.4301369863012,382.84
2005.4328767123288,382.85
2005.435616438356,382.6
2005.4383561643835,382.9
2005.441095890411,382.66
2005.4438356164385,382.69
2005.4465753424656,382.34
2005.4520547945208,382.43
2005.454794520548,382.7
2005.4575342465755,382.77
2005.4602739726024,382.65
2005.4630136986304,382.59
2005.4657534246576,382.35
2005.468493150685,382.15
2005.4712328767123,381.9
2005.47397260274,381.98
2005.4767123287672,382.21
2005.4794520547944,381.74
2005.4849315068493,381.69
2005.487671232877,381.59
2005.490410958904,381.47
2005.493150684932,381.5
2005.495890410959,381.48
2005.4986301369863,381.62
2005.5013698630137,380.93
2005.5068493150684,381.27
2005.509589041096,381.54
2005.5123287671236,381.27
2005.5150684931507,381.46
2005.517808219178,381.23
2005.5205479452052,379.81
2005.5232876712328,381.02
2005.5260273972603,381.52
2005.528767123288,381.84
2005.5342465753424,381.01
2005.5369863013696,381.09
2005.5397260273971,381.21
2005.5424657534247,380.98
2005.545205479452,380.87
2005.5479452054797,380.85
2005.5506849315068,381.18
2005.5534246575344,381.0
2005.5561643835615,380.53
2005.558904109589,380.56
2005.5616438356165,380.61
2005.564383561644,380.37
2005.5671232876712,380.03
2005.5698630136983,380.23
2005.572602739726,380.17
2005.5753424657532,380.43
2005.5780821917808,379.98
2005.580821917808,378.95
2005.5835616438355,380.34
2005.5863013698631,380.24
2005.5917808219176,380.2
2005.5945205479447,380.48
2005.5972602739728,378.65
2005.6,378.92
2005.6027397260275,378.83
2005.6054794520549,378.94
2005.6109589041096,379.5
2005.613698630137,379.76
2005.6164383561645,379.42
2005.619178082192,378.36
2005.6219178082192,379.42
2005.6246575342464,379.14
2005.627397260274,379.32
2005.6301369863013,378.81
2005.6328767123289,378.66
2005.635616438356,378.79
2005.638356164384,378.23
2005.6438356164383,378.89
2005.6465753424657,378.0
2005.6493150684933,377.69
2005.6520547945208,377.5
2005.654794520548,378.29
2005.66301369863,378.06
2005.6657534246576,378.45
2005.668493150685,377.77
2005.67397260274,378.01
2005.676712328767,377.85
2005.6794520547944,377.84
2005.682191780822,377.7
2005.6849315068491,376.74
2005.6876712328767,377.17
2005.6931506849317,376.81
2005.695890410959,376.3
2005.6986301369864,375.12
2005.7013698630135,376.49
2005.704109589041,376.44
2005.7068493150684,376.79
2005.709589041096,376.93
2005.7123287671236,377.03
2005.7150684931507,376.47
2005.717808219178,377.11
2005.7205479452052,376.37
2005.7232876712328,376.08
2005.72602739726,376.14
2005.731506849315,376.55
2005.7342465753425,376.39
2005.7369863013696,376.84
2005.7397260273967,376.99
2005.7424657534248,376.67
2005.745205479452,376.59
2005.7479452054797,376.48
2005.7506849315068,376.85
2005.7534246575344,376.59
2005.7561643835616,377.01
2005.758904109589,376.88
2005.7616438356165,376.75
2005.764383561644,376.88
2005.7671232876712,376.87
2005.7698630136983,377.12
2005.772602739726,377.13
2005.7753424657533,376.85
2005.7780821917809,377.31
